지점,지점명,일시,평균기온(°C)
515,운평,2017-11,5.8
515,운평,2017-12,-1.2
515,운평,2018-01,-3.8
515,운평,2018-02,-2.2
515,운평,2018-03,6.9
515,운평,2018-04,11.7
515,운평,2018-05,16.7
515,운평,2018-06,21.2
515,운평,2018-07,26.1
515,운평,2018-08,27.2
515,운평,2018-09,20.5
515,운평,2018-10,12.6
515,운평,2018-11,7.6
515,운평,2018-12,-.3
515,운평,2019-01,-1.2
515,운평,2019-02,.3
515,운평,2019-03,5.6
515,운평,2019-04,10.9
515,운평,2019-05,17.2
515,운평,2019-06,20.7
515,운평,2019-07,24.8
515,운평,2019-08,26
515,운평,2019-09,21.5
515,운평,2019-10,15.7
515,운평,2019-11,7.6
515,운평,2019-12,1.9
516,안성,2015-01,-1.1
516,안성,2015-02,.8
516,안성,2015-03,5.4
516,안성,2015-04,12.4
516,안성,2015-05,18
516,안성,2015-06,22.5
516,안성,2015-07,24.9
516,안성,2015-08,25.3
516,안성,2015-09,20.7
516,안성,2015-10,14.3
516,안성,2015-11,9.2
516,안성,2015-12,1.8
516,안성,2016-01,-2.5
516,안성,2016-02,.2
516,안성,2016-03,6.4
516,안성,2016-04,13.8
516,안성,2016-05,18.8
516,안성,2016-06,23.1
516,안성,2016-07,25.8
516,안성,2016-08,26.8
516,안성,2016-09,22
516,안성,2016-10,15.3
516,안성,2016-11,6.5
516,안성,2016-12,1.5
516,안성,2017-01,-1.7
516,안성,2017-02,.1
516,안성,2017-03,5.6
516,안성,2017-04,13.4
516,안성,2017-05,18.6
516,안성,2017-06,22.5
516,안성,2017-07,26.7
516,안성,2017-08,25.4
516,안성,2017-09,20.6
516,안성,2017-10,14.7
516,안성,2017-11,5.1
516,안성,2017-12,-1.8
516,안성,2018-01,-4.1
516,안성,2018-02,-2.2
516,안성,2018-03,7.8
516,안성,2018-04,12.7
516,안성,2018-05,18.1
516,안성,2018-06,22.7
516,안성,2018-07,27.4
516,안성,2018-08,28.2
516,안성,2018-09,20.5
516,안성,2018-10,12
516,안성,2018-11,6.8
516,안성,2018-12,-.8
516,안성,2019-01,-1.9
516,안성,2019-02,.5
516,안성,2019-03,6.2
516,안성,2019-04,11.5
516,안성,2019-05,18.6
516,안성,2019-06,22
516,안성,2019-07,25.5
516,안성,2019-08,26.3
516,안성,2019-09,21.7
516,안성,2019-10,15.3
516,안성,2019-11,7.2
516,안성,2019-12,1.1
517,간성,2015-01,.6
517,간성,2015-02,1.6
517,간성,2015-03,5.8
517,간성,2015-04,10.5
517,간성,2015-05,17.6
517,간성,2015-06,19.1
517,간성,2015-07,22.2
517,간성,2015-08,24.2
517,간성,2015-09,18.9
517,간성,2015-10,14.5
517,간성,2015-11,8.6
517,간성,2015-12,3.2
517,간성,2016-01,-.9
517,간성,2016-02,.7
517,간성,2016-03,6.4
517,간성,2016-04,12.2
517,간성,2016-05,16.8
517,간성,2016-06,20.2
517,간성,2016-07,22.6
517,간성,2016-08,24.8
517,간성,2016-09,19.6
517,간성,2016-10,14.4
517,간성,2016-11,7.4
517,간성,2016-12,3.6
517,간성,2017-01,.5
517,간성,2017-02,2.6
517,간성,2017-03,6.1
517,간성,2017-04,14.3
517,간성,2017-05,18.4
517,간성,2017-06,19.5
517,간성,2017-07,25.5
517,간성,2017-08,23.1
517,간성,2017-09,20
517,간성,2017-10,13.9
517,간성,2017-11,7.2
517,간성,2017-12,.8
517,간성,2018-01,-1.3
517,간성,2018-02,-.6
517,간성,2018-03,7.8
517,간성,2018-04,13
517,간성,2018-05,15.9
517,간성,2018-06,21.2
517,간성,2018-07,24.6
517,간성,2018-08,25.1
517,간성,2018-09,19.2
517,간성,2018-10,12.6
517,간성,2018-11,8.3
517,간성,2018-12,1.3
517,간성,2019-01,1.6
517,간성,2019-02,2.2
517,간성,2019-03,7.7
517,간성,2019-04,11.5
517,간성,2019-05,19.4
517,간성,2019-06,19.8
517,간성,2019-07,24.3
517,간성,2019-08,24.9
517,간성,2019-09,20.3
517,간성,2019-10,15.3
517,간성,2019-11,8.5
517,간성,2019-12,3.8
518,해안,2015-01,-4.8
518,해안,2015-02,-2.4
518,해안,2015-03,3.2
518,해안,2015-04,9
518,해안,2015-05,16.1
518,해안,2015-06,18.9
518,해안,2015-07,21.1
518,해안,2015-08,21.6
518,해안,2015-09,15.8
518,해안,2015-10,10.7
518,해안,2015-11,5
518,해안,2015-12,-1.7
518,해안,2016-01,-6
518,해안,2016-02,-2.6
518,해안,2016-03,3.5
518,해안,2016-04,10.7
518,해안,2016-05,15.8
518,해안,2016-06,19.2
518,해안,2016-07,22
518,해안,2016-08,22.3
518,해안,2016-09,17.2
518,해안,2016-10,11.1
518,해안,2016-11,3.3
518,해안,2016-12,-1.9
518,해안,2017-01,-5.1
518,해안,2017-02,-3.1
518,해안,2017-03,1.7
518,해안,2017-04,10.3
518,해안,2017-05,15.6
518,해안,2017-06,17.7
518,해안,2017-07,22.9
518,해안,2017-08,20.8
518,해안,2017-09,15.8
518,해안,2017-10,10.1
518,해안,2017-11,2.8
518,해안,2017-12,-5.8
518,해안,2018-01,-7.2
518,해안,2018-02,-5.1
518,해안,2018-03,4.2
518,해안,2018-04,9.5
518,해안,2018-05,14.3
518,해안,2018-06,19.1
518,해안,2018-07,22.9
518,해안,2018-08,23.1
518,해안,2018-09,15.9
518,해안,2018-10,7.8
518,해안,2018-11,3.6
518,해안,2018-12,-4.3
518,해안,2019-01,-4.7
518,해안,2019-02,-2.2
518,해안,2019-03,3.1
518,해안,2019-04,8.1
518,해안,2019-05,16
518,해안,2019-06,18.2
518,해안,2019-07,21.5
518,해안,2019-08,22.3
518,해안,2019-09,17.1
518,해안,2019-10,11.2
518,해안,2019-11,3.3
518,해안,2019-12,-1.6
519,사내,2015-01,-5.3
519,사내,2015-02,-2.6
519,사내,2015-03,2.6
519,사내,2015-04,9.7
519,사내,2015-05,15.5
519,사내,2015-06,19.8
519,사내,2015-07,21.8
519,사내,2015-08,22.1
519,사내,2015-09,16.3
519,사내,2015-11,4.9
519,사내,2015-12,-2.5
519,사내,2016-01,-6.9
519,사내,2016-02,-3.4
519,사내,2016-03,3.3
519,사내,2016-04,11.2
519,사내,2016-05,15.6
519,사내,2016-06,20
519,사내,2016-07,22.7
519,사내,2016-08,23.4
519,사내,2016-09,18.1
519,사내,2016-10,11.5
519,사내,2016-11,3
519,사내,2016-12,-2.5
519,사내,2017-01,-5.4
519,사내,2017-02,-3.5
519,사내,2017-03,2.1
519,사내,2017-04,10.8
519,사내,2017-05,15.8
519,사내,2017-06,19.5
519,사내,2017-07,24.1
519,사내,2017-08,22
519,사내,2017-09,16.4
519,사내,2017-10,10.9
519,사내,2017-11,1.5
519,사내,2017-12,-6.2
519,사내,2018-01,-8
519,사내,2018-02,-5.3
519,사내,2018-03,4.8
519,사내,2018-04,9.8
519,사내,2018-05,15
519,사내,2018-06,19.9
519,사내,2018-07,23.9
519,사내,2018-08,24.5
519,사내,2018-09,16.2
519,사내,2018-10,7.8
519,사내,2018-11,3.1
519,사내,2018-12,-5.1
519,사내,2019-01,-5.6
519,사내,2019-02,-2.7
519,사내,2019-03,3.1
519,사내,2019-04,8.5
519,사내,2019-05,15.8
519,사내,2019-06,18.8
519,사내,2019-07,22.8
519,사내,2019-08,23
519,사내,2019-09,18.2
519,사내,2019-10,11.5
519,사내,2019-11,2.9
519,사내,2019-12,-2.4
520,설악동,2015-01,-.4
520,설악동,2015-02,.8
520,설악동,2015-03,6.1
520,설악동,2015-04,11
520,설악동,2015-05,18.8
520,설악동,2015-06,19.2
520,설악동,2015-07,21.6
520,설악동,2015-08,23.3
520,설악동,2015-09,18
520,설악동,2015-10,13.7
520,설악동,2015-11,7.7
520,설악동,2015-12,2.1
520,설악동,2016-01,-2
520,설악동,2016-02,-.3
520,설악동,2016-03,6.1
520,설악동,2016-04,12.2
520,설악동,2016-05,17.5
520,설악동,2016-06,20.3
520,설악동,2016-07,22.2
520,설악동,2016-08,23.8
520,설악동,2016-09,18.9
520,설악동,2016-10,13.4
520,설악동,2016-11,6.7
520,설악동,2016-12,2.3
520,설악동,2017-01,-.7
520,설악동,2017-02,1.8
520,설악동,2017-03,5.5
520,설악동,2017-04,14.2
520,설악동,2017-05,18.6
520,설악동,2017-06,19.2
520,설악동,2017-07,25
520,설악동,2017-08,22.1
520,설악동,2017-09,18.9
520,설악동,2017-10,12.9
520,설악동,2017-11,6.1
520,설악동,2017-12,-.3
520,설악동,2018-01,-2.5
520,설악동,2018-02,-1.3
520,설악동,2018-03,7.1
520,설악동,2018-04,13
520,설악동,2018-05,15.6
520,설악동,2018-06,21
520,설악동,2018-07,24
520,설악동,2018-08,24.1
520,설악동,2018-09,18
520,설악동,2018-10,11.7
520,설악동,2018-11,7.3
520,설악동,2018-12,.1
520,설악동,2019-01,.4
520,설악동,2019-02,1.2
520,설악동,2019-03,6.9
520,설악동,2019-04,11.1
520,설악동,2019-05,19.3
520,설악동,2019-06,19.4
520,설악동,2019-07,23.6
520,설악동,2019-08,24.1
520,설악동,2019-09,19.2
520,설악동,2019-10,14.2
520,설악동,2019-11,7.2
520,설악동,2019-12,2.7
521,강현,2015-01,.7
521,강현,2015-02,1.7
521,강현,2015-03,6.1
521,강현,2015-04,10.8
521,강현,2015-05,18.1
521,강현,2015-06,19.5
521,강현,2015-07,22.3
521,강현,2015-08,24.6
521,강현,2015-09,19.4
521,강현,2015-10,14.8
521,강현,2015-11,8.7
521,강현,2015-12,3.1
521,강현,2016-01,-1.7
521,강현,2016-02,.6
521,강현,2016-03,6.2
521,강현,2016-04,12.1
521,강현,2016-05,16.7
521,강현,2016-06,20.1
521,강현,2016-07,22.7
521,강현,2016-08,24.9
521,강현,2016-09,19.9
521,강현,2016-10,14.6
521,강현,2016-11,7.6
521,강현,2016-12,2.9
521,강현,2017-01,.3
521,강현,2017-02,2.1
521,강현,2017-03,6.2
521,강현,2017-04,14.3
521,강현,2017-05,18.7
521,강현,2017-06,19.8
521,강현,2017-07,25.2
521,강현,2017-08,23.4
521,강현,2017-09,20.1
521,강현,2017-10,14.3
521,강현,2017-11,7
521,강현,2017-12,.3
521,강현,2018-01,-1.7
521,강현,2018-02,-.8
521,강현,2018-03,7.9
521,강현,2018-04,12.9
521,강현,2018-05,16.1
521,강현,2018-06,20.7
521,강현,2018-07,24.8
521,강현,2018-08,25.2
521,강현,2018-09,19.5
521,강현,2018-10,12.8
521,강현,2018-11,8.5
521,강현,2018-12,1.2
521,강현,2019-01,.7
521,강현,2019-02,2.1
521,강현,2019-03,7.8
521,강현,2019-04,11.3
521,강현,2019-05,19.4
521,강현,2019-06,19.8
521,강현,2019-07,24.6
521,강현,2019-08,25.2
521,강현,2019-09,20.4
521,강현,2019-10,15.5
521,강현,2019-11,8.7
521,강현,2019-12,3.8
522,화촌,2015-01,-3.9
522,화촌,2015-02,-1.3
522,화촌,2015-03,4
522,화촌,2015-04,10.9
522,화촌,2015-05,17.3
522,화촌,2015-06,21.6
522,화촌,2015-07,23.5
522,화촌,2015-08,23.9
522,화촌,2015-09,18.3
522,화촌,2015-10,11.8
522,화촌,2015-11,6.8
522,화촌,2015-12,-1
522,화촌,2016-01,-5.7
522,화촌,2016-02,-2.3
522,화촌,2016-03,4.7
522,화촌,2016-04,12.6
522,화촌,2016-05,17.3
522,화촌,2016-06,21.9
522,화촌,2016-07,24.1
522,화촌,2016-08,25.4
522,화촌,2016-09,20
522,화촌,2016-10,13.4
522,화촌,2016-11,4.3
522,화촌,2016-12,-1.1
522,화촌,2017-01,-4.5
522,화촌,2017-02,-2.5
522,화촌,2017-03,3.6
522,화촌,2017-04,12.2
522,화촌,2017-05,17.5
522,화촌,2017-06,21.2
522,화촌,2017-07,25.3
522,화촌,2017-08,23.6
522,화촌,2017-09,18.4
522,화촌,2017-10,12.8
522,화촌,2017-11,2.6
522,화촌,2017-12,-5.6
522,화촌,2018-01,-7.1
522,화촌,2018-02,-4.4
522,화촌,2018-03,6
522,화촌,2018-04,11
522,화촌,2018-05,16.3
522,화촌,2018-06,21.5
522,화촌,2018-07,25.6
522,화촌,2018-08,26
522,화촌,2018-09,18.2
522,화촌,2018-10,9.3
522,화촌,2018-11,4.3
522,화촌,2018-12,-4.4
522,화촌,2019-01,-4.9
522,화촌,2019-02,-1.3
522,화촌,2019-03,4.4
522,화촌,2019-04,9.8
522,화촌,2019-05,17.2
522,화촌,2019-06,20.5
522,화촌,2019-07,24.1
522,화촌,2019-08,24.8
522,화촌,2019-09,19.9
522,화촌,2019-10,13
522,화촌,2019-11,4.4
522,화촌,2019-12,-1.4
523,주문진,2015-01,.8
523,주문진,2015-02,1.6
523,주문진,2015-03,5.6
523,주문진,2015-04,10.3
523,주문진,2015-05,17
523,주문진,2015-06,18.7
523,주문진,2015-07,21.9
523,주문진,2015-08,24.1
523,주문진,2015-09,19
523,주문진,2015-10,14
523,주문진,2015-11,8.8
523,주문진,2015-12,3.1
523,주문진,2016-01,-.7
523,주문진,2016-02,.8
523,주문진,2016-03,5.8
523,주문진,2016-04,12.2
523,주문진,2016-05,16.1
523,주문진,2016-06,20
523,주문진,2016-07,22.5
523,주문진,2016-08,24.7
523,주문진,2016-09,19.7
523,주문진,2016-10,14.2
523,주문진,2016-11,7.2
523,주문진,2016-12,3.2
523,주문진,2017-01,.3
523,주문진,2017-02,2.4
523,주문진,2017-03,5.9
523,주문진,2017-04,13.4
523,주문진,2017-05,17.9
523,주문진,2017-06,19.3
523,주문진,2017-07,24.6
523,주문진,2017-08,23.2
523,주문진,2017-09,19.5
523,주문진,2017-10,13.9
523,주문진,2017-11,6.6
523,주문진,2017-12,.8
523,주문진,2018-01,-1.6
523,주문진,2018-02,-.6
523,주문진,2018-03,7.6
523,주문진,2018-04,12.4
523,주문진,2018-05,15.7
523,주문진,2018-06,20.1
523,주문진,2018-07,24.2
523,주문진,2018-08,24.8
523,주문진,2018-09,19.1
523,주문진,2018-10,12.5
523,주문진,2018-11,7.8
523,주문진,2018-12,1
523,주문진,2019-01,.9
523,주문진,2019-02,2.1
523,주문진,2019-03,7.6
523,주문진,2019-04,10.6
523,주문진,2019-05,18.4
523,주문진,2019-06,19
523,주문진,2019-07,24.1
523,주문진,2019-08,24.7
523,주문진,2019-09,20.2
523,주문진,2019-10,15.3
523,주문진,2019-11,8.3
523,주문진,2019-12,3.6
524,강문,2015-01,2.1
524,강문,2015-02,2.8
524,강문,2015-03,7.3
524,강문,2015-04,11.4
524,강문,2015-05,18.5
524,강문,2015-06,19.8
524,강문,2015-07,23
524,강문,2015-08,25.5
524,강문,2015-09,20.3
524,강문,2015-10,15.6
524,강문,2015-11,9.8
524,강문,2015-12,4.8
524,강문,2016-01,.7
524,강문,2016-02,2.1
524,강문,2016-03,7.5
524,강문,2016-04,13.6
524,강문,2016-05,17.9
524,강문,2016-06,21.1
524,강문,2016-07,23.4
524,강문,2016-08,25.7
524,강문,2016-09,20.7
524,강문,2016-10,15.6
524,강문,2016-11,9.3
524,강문,2016-12,5
524,강문,2017-01,1.8
524,강문,2017-02,3.8
524,강문,2017-03,6.9
524,강문,2017-04,14.9
524,강문,2017-05,19.1
524,강문,2017-06,20.2
524,강문,2017-07,25.5
524,강문,2017-08,23.9
524,강문,2017-09,20.9
524,강문,2017-10,15.1
524,강문,2017-11,8.6
524,강문,2017-12,1.5
524,강문,2018-01,-.1
524,강문,2018-02,.6
524,강문,2018-03,8.8
524,강문,2018-04,13.5
524,강문,2018-05,16.6
524,강문,2018-06,21.5
524,강문,2018-07,25.4
524,강문,2018-08,25.7
524,강문,2018-09,20
524,강문,2018-10,13.9
524,강문,2018-11,9.5
524,강문,2018-12,2.5
524,강문,2019-01,2.7
524,강문,2019-02,3.6
524,강문,2019-03,8.7
524,강문,2019-04,11.8
524,강문,2019-05,19.5
524,강문,2019-06,20.1
524,강문,2019-07,25.1
524,강문,2019-08,25.8
524,강문,2019-09,21.2
524,강문,2019-10,16.5
524,강문,2019-11,9.8
524,강문,2019-12,5
525,봉평,2015-01,-5.7
525,봉평,2015-02,-3
525,봉평,2015-03,2.5
525,봉평,2015-04,9.1
525,봉평,2015-05,15.6
525,봉평,2015-06,19
525,봉평,2015-07,21.6
525,봉평,2015-08,22
525,봉평,2015-09,16.1
525,봉평,2015-10,10.5
525,봉평,2015-11,5.4
525,봉평,2015-12,-2.5
525,봉평,2016-01,-7
525,봉평,2016-02,-4
525,봉평,2016-03,2.2
525,봉평,2016-04,10.2
525,봉평,2016-05,15.1
525,봉평,2016-06,18.8
525,봉평,2016-07,21.7
525,봉평,2016-08,22.3
525,봉평,2016-09,17.5
525,봉평,2016-10,11.1
525,봉평,2016-11,2.9
525,봉평,2016-12,-2.5
525,봉평,2017-01,-5.8
525,봉평,2017-02,-4.5
525,봉평,2017-03,1.4
525,봉평,2017-04,9.8
525,봉평,2017-05,15
525,봉평,2017-06,17.9
525,봉평,2017-07,22.9
525,봉평,2017-08,21.1
525,봉평,2017-09,15.9
525,봉평,2017-10,10.5
525,봉평,2017-11,1.1
525,봉평,2017-12,-6.6
525,봉평,2018-01,-9
525,봉평,2018-02,-6.7
525,봉평,2018-03,3.8
525,봉평,2018-04,9
525,봉평,2018-05,14.2
525,봉평,2018-06,18.8
525,봉평,2018-07,23
525,봉평,2018-08,23.3
525,봉평,2018-09,16.1
525,봉평,2018-10,7.9
525,봉평,2018-11,3.2
525,봉평,2018-12,-4.8
525,봉평,2019-01,-5.7
525,봉평,2019-02,-2.4
525,봉평,2019-03,2.7
525,봉평,2019-04,7.6
525,봉평,2019-05,15
525,봉평,2019-06,18.1
525,봉평,2019-07,21.6
525,봉평,2019-08,22.4
525,봉평,2019-09,18
525,봉평,2019-10,11.2
525,봉평,2019-11,3.6
525,봉평,2019-12,-2.5
526,평창,2015-01,-3.9
526,평창,2015-02,-1.1
526,평창,2015-03,4.1
526,평창,2015-04,10.5
526,평창,2015-05,17.2
526,평창,2015-06,20.7
526,평창,2015-07,23.1
526,평창,2015-08,23.3
526,평창,2015-09,17.9
526,평창,2015-10,11.7
526,평창,2015-11,7.2
526,평창,2015-12,-.5
526,평창,2016-01,-5.3
526,평창,2016-02,-2.2
526,평창,2016-03,4.3
526,평창,2016-04,12.2
526,평창,2016-05,17
526,평창,2016-06,21.5
526,평창,2016-07,23.6
526,평창,2016-08,24.6
526,평창,2016-09,19.4
526,평창,2016-10,13
526,평창,2016-11,4.3
526,평창,2016-12,-.9
526,평창,2017-01,-4.1
526,평창,2017-02,-2.2
526,평창,2017-03,3.4
526,평창,2017-04,11.7
526,평창,2017-05,17.1
526,평창,2017-06,20.3
526,평창,2017-07,24.5
526,평창,2017-08,22.9
526,평창,2017-09,17.7
526,평창,2017-10,12.7
526,평창,2017-11,2.6
526,평창,2017-12,-4.9
526,평창,2018-01,-6.6
526,평창,2018-02,-4.4
526,평창,2018-03,5.5
526,평창,2018-04,11.1
526,평창,2018-05,15.8
526,평창,2018-06,20.9
526,평창,2018-07,25
526,평창,2018-08,25.3
526,평창,2018-09,17.6
526,평창,2018-10,9.5
526,평창,2018-11,4.3
526,평창,2018-12,-3.4
526,평창,2019-01,-4.6
526,평창,2019-02,-.8
526,평창,2019-03,4.2
526,평창,2019-04,9.5
526,평창,2019-05,16.8
526,평창,2019-06,19.9
526,평창,2019-07,23
526,평창,2019-08,24
526,평창,2019-09,19.5
526,평창,2019-10,12.7
526,평창,2019-11,4.8
526,평창,2019-12,-1.6
527,신동,2015-01,-3.3
527,신동,2015-02,-1.1
527,신동,2015-03,4.2
527,신동,2015-04,10.4
527,신동,2015-05,17.2
527,신동,2015-06,20.5
527,신동,2015-07,22.6
527,신동,2015-08,22.6
527,신동,2015-09,17.6
527,신동,2015-10,12
527,신동,2015-11,7.1
527,신동,2015-12,-.2
527,신동,2016-01,-4.9
527,신동,2016-02,-1.7
527,신동,2016-03,5.1
527,신동,2016-04,12.1
527,신동,2016-05,16.9
527,신동,2016-06,21.2
527,신동,2016-07,23.4
527,신동,2016-08,23.9
527,신동,2016-09,18.9
527,신동,2016-10,13
527,신동,2016-11,4.7
527,신동,2016-12,-.7
527,신동,2017-01,-3.7
527,신동,2017-02,-1.9
527,신동,2017-03,3.4
527,신동,2017-04,11.7
527,신동,2017-05,17
527,신동,2017-06,19.8
527,신동,2017-07,24.1
527,신동,2017-08,22.5
527,신동,2017-09,17.4
527,신동,2017-10,12.5
527,신동,2017-11,3.2
527,신동,2017-12,-4.6
527,신동,2018-01,-6.2
527,신동,2018-02,-4.1
527,신동,2018-03,5.6
527,신동,2018-04,11.1
527,신동,2018-05,15.7
527,신동,2018-06,20.7
527,신동,2018-07,24.6
527,신동,2018-08,24.7
527,신동,2018-09,17
527,신동,2018-10,9.5
527,신동,2018-11,4.7
527,신동,2018-12,-3
527,신동,2019-01,-4.1
527,신동,2019-02,-.6
527,신동,2019-03,4.3
527,신동,2019-04,9.8
527,신동,2019-05,16.9
527,신동,2019-06,19.5
527,신동,2019-07,22.4
527,신동,2019-08,23.4
527,신동,2019-09,19
527,신동,2019-10,12.8
527,신동,2019-11,5.3
527,신동,2019-12,-1.3
528,백령면,2015-01,-.2
528,백령면,2015-02,1
528,백령면,2015-03,4.1
528,백령면,2015-04,10
528,백령면,2015-05,14.3
528,백령면,2015-06,18.9
528,백령면,2015-07,22.3
528,백령면,2015-08,23.8
528,백령면,2015-09,20.7
528,백령면,2015-10,15.3
528,백령면,2015-11,9.1
528,백령면,2015-12,3.8
528,백령면,2016-01,-1.7
528,백령면,2016-02,.7
528,백령면,2016-03,4.8
528,백령면,2016-04,9.6
528,백령면,2016-05,14.8
528,백령면,2016-06,19.2
528,백령면,2016-07,22
528,백령면,2016-08,24.2
528,백령면,2016-09,20.3
528,백령면,2016-10,15.1
528,백령면,2016-11,7.8
528,백령면,2016-12,3.2
528,백령면,2017-01,.1
528,백령면,2017-02,.4
528,백령면,2017-03,4.6
528,백령면,2017-04,10.1
528,백령면,2017-05,15
528,백령면,2017-06,19.3
528,백령면,2017-07,23.7
528,백령면,2017-08,23.9
528,백령면,2017-09,20.5
528,백령면,2017-10,15.2
528,백령면,2017-11,7
528,백령면,2017-12,.5
528,백령면,2018-01,-2.7
528,백령면,2018-02,-1.6
528,백령면,2018-03,4.3
528,백령면,2018-04,8.9
529,원덕,2015-01,1.7
529,원덕,2015-02,2.3
529,원덕,2015-03,7
529,원덕,2015-04,12.2
529,원덕,2015-05,19.2
529,원덕,2015-06,20.4
529,원덕,2015-07,23
529,원덕,2015-08,24.4
529,원덕,2015-09,19
529,원덕,2015-10,14.5
529,원덕,2015-11,9.6
529,원덕,2015-12,4.2
529,원덕,2016-01,0
529,원덕,2016-02,1.7
529,원덕,2016-03,6.4
529,원덕,2016-04,13.1
529,원덕,2016-05,18.6
529,원덕,2016-06,21.6
529,원덕,2016-07,23.6
529,원덕,2016-08,25.2
529,원덕,2016-09,20.2
529,원덕,2016-10,14.9
529,원덕,2016-11,8
529,원덕,2016-12,4.4
529,원덕,2017-01,1.1
529,원덕,2017-02,3.2
529,원덕,2017-03,6.1
529,원덕,2017-04,14.1
529,원덕,2017-05,19.4
529,원덕,2017-06,20.6
529,원덕,2017-07,25.8
529,원덕,2017-08,23.7
529,원덕,2017-09,19.9
529,원덕,2017-10,14.7
529,원덕,2017-11,7.5
529,원덕,2017-12,.8
529,원덕,2018-01,-.5
529,원덕,2018-02,0
529,원덕,2018-03,8.2
529,원덕,2018-04,13.7
529,원덕,2018-05,17
529,원덕,2018-06,21.8
529,원덕,2018-07,25.7
529,원덕,2018-08,25.3
529,원덕,2018-09,19
529,원덕,2018-10,12.9
529,원덕,2018-11,8.3
529,원덕,2018-12,2.3
529,원덕,2019-01,2.3
529,원덕,2019-02,3.3
529,원덕,2019-03,7.9
529,원덕,2019-04,11.3
529,원덕,2019-05,19.5
529,원덕,2019-06,20.5
529,원덕,2019-07,24.5
529,원덕,2019-08,25.2
529,원덕,2019-09,20.8
529,원덕,2019-10,15.3
529,원덕,2019-11,9.3
529,원덕,2019-12,3.8
530,태하,2015-01,2.8
530,태하,2015-02,3
530,태하,2015-03,7.1
530,태하,2015-04,11.5
530,태하,2015-05,18.1
530,태하,2015-06,19.5
530,태하,2015-07,22.5
530,태하,2015-08,24.6
530,태하,2015-09,19.1
530,태하,2015-10,15.3
530,태하,2015-11,10.6
530,태하,2015-12,5.7
530,태하,2016-01,1.7
530,태하,2016-03,9.1
530,태하,2016-04,14.7
530,태하,2016-05,20.3
530,태하,2016-06,23.7
530,태하,2016-07,25.2
530,태하,2016-08,25.1
530,태하,2016-09,20.8
530,태하,2016-10,16.2
530,태하,2016-11,10.7
530,태하,2016-12,7.5
530,태하,2017-01,4.4
530,태하,2017-02,4.5
530,태하,2017-03,7.4
530,태하,2017-05,18.1
530,태하,2017-06,19.7
530,태하,2017-07,25
